           Time             nu             p1             p2           varL             q1             q2
   64800.000000       0.001079       0.000254      -0.000049      76.419158      -0.244444      -3.166004
   64850.000000       0.001079       0.000258      -0.000055      76.473302      -0.244719      -3.166162
   64900.000000       0.001079       0.000261      -0.000061      76.527454      -0.245011      -3.166310
   64950.000000       0.001079       0.000263      -0.000065      76.581611      -0.245319      -3.166446
   65000.000000       0.001079       0.000264      -0.000069      76.635774      -0.245642      -3.166568
   65050.000000       0.001079       0.000265      -0.000072      76.689943      -0.245978      -3.166674
   65100.000000       0.001079       0.000266      -0.000074      76.744116      -0.246325      -3.166764
   65150.000000       0.001079       0.000266      -0.000075      76.798293      -0.246682      -3.166835
   65200.000000       0.001079       0.000266      -0.000076      76.852474      -0.247046      -3.166888
   65250.000000       0.001079       0.000266      -0.000077      76.906658      -0.247416      -3.166921
   65300.000000       0.001079       0.000266      -0.000078      76.960844      -0.247789      -3.166934
   65350.000000       0.001079       0.000266      -0.000078      77.015032      -0.248165      -3.166927
   65400.000000       0.001079       0.000266      -0.000079      77.069221      -0.248539      -3.166900
   65450.000000       0.001079       0.000266      -0.000080      77.123409      -0.248912      -3.166852
   65500.000000       0.001079       0.000265      -0.000081      77.177597      -0.249279      -3.166785
   65550.000000       0.001079       0.000265      -0.000082      77.231782      -0.249640      -3.166698
   65600.000000       0.001079       0.000264      -0.000084      77.285965      -0.249993      -3.166593
   65650.000000       0.001079       0.000264      -0.000086      77.340145      -0.250334      -3.166471
   65700.000000       0.001079       0.000262      -0.000089      77.394320      -0.250662      -3.166333
   65750.000000       0.001079       0.000260      -0.000093      77.448489      -0.250976      -3.166180
   65800.000000       0.001079       0.000258      -0.000097      77.502653      -0.251274      -3.166015
   65850.000000       0.001079       0.000255      -0.000102      77.556811      -0.251556      -3.165838
   65900.000000       0.001079       0.000251      -0.000108      77.610962      -0.251819      -3.165652
   65950.000000       0.001079       0.000246      -0.000114      77.665106      -0.252063      -3.165459
   66000.000000       0.001079       0.000240      -0.000121      77.719242      -0.252288      -3.165261
   66050.000000       0.001079       0.000233      -0.000128      77.773371      -0.252492      -3.165060
   66100.000000       0.001079       0.000224      -0.000136      77.827493      -0.252676      -3.164858
   66150.000000       0.001079       0.000214      -0.000144      77.881607      -0.252841      -3.164657
   66200.000000       0.001079       0.000202      -0.000153      77.935713      -0.252985      -3.164460
   66250.000000       0.001079       0.000189      -0.000161      77.989812      -0.253110      -3.164268
   66300.000000       0.001079       0.000174      -0.000170      78.043904      -0.253216      -3.164084
   66350.000000       0.001079       0.000158      -0.000178      78.097989      -0.253305      -3.163908
   66400.000000       0.001079       0.000140      -0.000186      78.152067      -0.253377      -3.163744
   66450.000000       0.001079       0.000122      -0.000193      78.206139      -0.253434      -3.163593
   66500.000000       0.001079       0.000102      -0.000199      78.260204      -0.253477      -3.163457
   66550.000000       0.001079       0.000081      -0.000204      78.314265      -0.253508      -3.163337
   66600.000000       0.001079       0.000058      -0.000209      78.368321      -0.253529      -3.163235
   66650.000000       0.001079       0.000035      -0.000212      78.422374      -0.253541      -3.163150
   66700.000000       0.001079       0.000012      -0.000214      78.476424      -0.253547      -3.163085
   66750.000000       0.001079      -0.000013      -0.000215      78.530471      -0.253549      -3.163040
   66800.000000       0.001079      -0.000037      -0.000215      78.584518      -0.253549      -3.163014
   66850.000000       0.001079      -0.000062      -0.000213      78.638563      -0.253549      -3.163009
   66900.000000       0.001079      -0.000086      -0.000210      78.692609      -0.253551      -3.163024
   66950.000000       0.001079      -0.000110      -0.000206      78.746656      -0.253557      -3.163059
   67000.000000       0.001079      -0.000133      -0.000200      78.800704      -0.253570      -3.163113
   67050.000000       0.001079      -0.000156      -0.000194      78.854756      -0.253592      -3.163186
   67100.000000       0.001079      -0.000177      -0.000186      78.908810      -0.253624      -3.163276
   67150.000000       0.001079      -0.000197      -0.000178      78.962869      -0.253668      -3.163382
   67200.000000       0.001079      -0.000216      -0.000169      79.016932      -0.253727      -3.163503
   67250.000000       0.001079      -0.000234      -0.000159      79.071000      -0.253801      -3.163637
   67300.000000       0.001079      -0.000250      -0.000149      79.125074      -0.253891      -3.163782
   67350.000000       0.001079      -0.000265      -0.000139      79.179154      -0.254000      -3.163936
   67400.000000       0.001079      -0.000278      -0.000129      79.233242      -0.254127      -3.164098
   67450.000000       0.001079      -0.000289      -0.000119      79.287336      -0.254274      -3.164266
   67500.000000       0.001079      -0.000299      -0.000109      79.341438      -0.254442      -3.164437
   67550.000000       0.001079      -0.000308      -0.000100      79.395547      -0.254630      -3.164610
   67600.000000       0.001079      -0.000315      -0.000092      79.449664      -0.254839      -3.164782
   67650.000000       0.001079      -0.000320      -0.000084      79.503789      -0.255069      -3.164951
   67700.000000       0.001079      -0.000325      -0.000077      79.557922      -0.255319      -3.165115
   67750.000000       0.001079      -0.000329      -0.000071      79.612063      -0.255589      -3.165271
   67800.000000       0.001079      -0.000331      -0.000065      79.666212      -0.255878      -3.165418
   67850.000000       0.001079      -0.000334      -0.000060      79.720368      -0.256184      -3.165554
   67900.000000       0.001079      -0.000335      -0.000056      79.774531      -0.256506      -3.165677
   67950.000000       0.001079      -0.000336      -0.000053      79.828700      -0.256843      -3.165784
   68000.000000       0.001079      -0.000337      -0.000050      79.882875      -0.257191      -3.165875
   68050.000000       0.001079      -0.000337      -0.000048      79.937055      -0.257550      -3.165948
   68100.000000       0.001079      -0.000337      -0.000047      79.991238      -0.257917      -3.166002
   68150.000000       0.001079      -0.000337      -0.000046      80.045424      -0.258291      -3.166036
   68200.000000       0.001079      -0.000338      -0.000045      80.099612      -0.258668      -3.166051
   68250.000000       0.001079      -0.000338      -0.000045      80.153801      -0.259046      -3.166045
   68300.000000       0.001079      -0.000338      -0.000044      80.207991      -0.259424      -3.166018
   68350.000000       0.001079      -0.000338      -0.000044      80.262179      -0.259799      -3.165971
   68400.000000       0.001079      -0.000338      -0.000044      80.316367      -0.260169      -3.165904
   68450.000000       0.001079      -0.000338      -0.000043      80.370552      -0.260533      -3.165818
   68500.000000       0.001079      -0.000337      -0.000043      80.424734      -0.260888      -3.165713
   68550.000000       0.001079      -0.000337      -0.000041      80.478913      -0.261233      -3.165590
   68600.000000       0.001079      -0.000336      -0.000039      80.533088      -0.261567      -3.165451
   68650.000000       0.001079      -0.000335      -0.000037      80.587259      -0.261886      -3.165297
   68700.000000       0.001079      -0.000333      -0.000033      80.641424      -0.262190      -3.165129
   68750.000000       0.001079      -0.000330      -0.000029      80.695583      -0.262477      -3.164950
   68800.000000       0.001079      -0.000326      -0.000024      80.749737      -0.262746      -3.164761
   68850.000000       0.001079      -0.000322      -0.000018      80.803883      -0.262996      -3.164564
   68900.000000       0.001079      -0.000316      -0.000011      80.858023      -0.263226      -3.164362
   68950.000000       0.001079      -0.000309      -0.000004      80.912155      -0.263437      -3.164156
   69000.000000       0.001079      -0.000300       0.000004      80.966279      -0.263627      -3.163949
   69050.000000       0.001079      -0.000290       0.000012      81.020396      -0.263796      -3.163743
   69100.000000       0.001079      -0.000279       0.000020      81.074505      -0.263945      -3.163540
   69150.000000       0.001079      -0.000266       0.000029      81.128606      -0.264074      -3.163343
   69200.000000       0.001079      -0.000252       0.000037      81.182699      -0.264184      -3.163154
   69250.000000       0.001079      -0.000236       0.000045      81.236785      -0.264275      -3.162974
   69300.000000       0.001079      -0.000219       0.000053      81.290863      -0.264350      -3.162806
   69350.000000       0.001079      -0.000201       0.000060      81.344936      -0.264409      -3.162651
   69400.000000       0.001079      -0.000181       0.000066      81.399002      -0.264454      -3.162512
   69450.000000       0.001079      -0.000160       0.000071      81.453064      -0.264486      -3.162388
   69500.000000       0.001079      -0.000138       0.000076      81.507121      -0.264507      -3.162283
   69550.000000       0.001079      -0.000115       0.000079      81.561174      -0.264520      -3.162197
   69600.000000       0.001079      -0.000091       0.000081      81.615224      -0.264527      -3.162129
   69650.000000       0.001079      -0.000067       0.000082      81.669272      -0.264528      -3.162082
   69700.000000       0.001079      -0.000042       0.000082      81.723319      -0.264528      -3.162056
   69750.000000       0.001079      -0.000017       0.000080      81.777366      -0.264528      -3.162050
   69800.000000       0.001079       0.000007       0.000077      81.831413      -0.264530      -3.162064
   69850.000000       0.001079       0.000032       0.000072      81.885462      -0.264536      -3.162099
   69900.000000       0.001079       0.000056       0.000066      81.939512      -0.264549      -3.162153
   69950.000000       0.001079       0.000080       0.000060      81.993566      -0.264571      -3.162227
   70000.000000       0.001079       0.000102       0.000052      82.047623      -0.264603      -3.162319
   70050.000000       0.001079       0.000124       0.000043      82.101684      -0.264648      -3.162427
   70100.000000       0.001079       0.000144       0.000033      82.155750      -0.264707      -3.162551
   70150.000000       0.001079       0.000162       0.000023      82.209821      -0.264783      -3.162688
   70200.000000       0.001079       0.000179       0.000013      82.263898      -0.264875      -3.162836
   70250.000000       0.001079       0.000194       0.000002      82.317981      -0.264986      -3.162995
   70300.000000       0.001079       0.000208      -0.000008      82.372071      -0.265116      -3.163161
   70350.000000       0.001079       0.000220      -0.000018      82.426168      -0.265265      -3.163332
   70400.000000       0.001079       0.000231      -0.000028      82.480271      -0.265434      -3.163506
   70450.000000       0.001079       0.000239      -0.000038      82.534382      -0.265624      -3.163681
   70500.000000       0.001079       0.000247      -0.000047      82.588500      -0.265833      -3.163854
   70550.000000       0.001079       0.000253      -0.000055      82.642626      -0.266063      -3.164024
   70600.000000       0.001079       0.000258      -0.000062      82.696759      -0.266312      -3.164188
   70650.000000       0.001079       0.000261      -0.000069      82.750899      -0.266579      -3.164344
   70700.000000       0.001079       0.000264      -0.000075      82.805046      -0.266864      -3.164491
   70750.000000       0.001079       0.000267      -0.000080      82.859200      -0.267165      -3.164625
   70800.000000       0.001079       0.000268      -0.000084      82.913361      -0.267482      -3.164747
   70850.000000       0.001079       0.000269      -0.000088      82.967528      -0.267812      -3.164853
   70900.000000       0.001079       0.000270      -0.000091      83.021701      -0.268155      -3.164943
   70950.000000       0.001079       0.000271      -0.000094      83.075878      -0.268508      -3.165016
   71000.000000       0.001079       0.000271      -0.000096      83.130059      -0.268870      -3.165071
   71050.000000       0.001079       0.000271      -0.000097      83.184244      -0.269239      -3.165106
   71100.000000       0.001079       0.000271      -0.000099      83.238432      -0.269612      -3.165121
   71150.000000       0.001079       0.000271      -0.000100      83.292621      -0.269987      -3.165116
   71200.000000       0.001079       0.000271      -0.000100      83.346810      -0.270363      -3.165091
   71250.000000       0.001079       0.000271      -0.000101      83.401000      -0.270736      -3.165046
   71300.000000       0.001079       0.000270      -0.000103      83.455188      -0.271104      -3.164980
   71350.000000       0.001079       0.000270      -0.000104      83.509374      -0.271466      -3.164895
   71400.000000       0.001079       0.000269      -0.000106      83.563558      -0.271820      -3.164792
   71450.000000       0.001079       0.000269      -0.000108      83.617738      -0.272164      -3.164671
   71500.000000       0.001079       0.000268      -0.000110      83.671915      -0.272496      -3.164534
   71550.000000       0.001079       0.000266      -0.000113      83.726087      -0.272814      -3.164381
   71600.000000       0.001079       0.000264      -0.000118      83.780254      -0.273118      -3.164215
   71650.000000       0.001079       0.000261      -0.000122      83.834415      -0.273405      -3.164037
   71700.000000       0.001079       0.000257      -0.000128      83.888570      -0.273674      -3.163849
   71750.000000       0.001079       0.000252      -0.000134      83.942718      -0.273925      -3.163653
   71800.000000       0.001079       0.000246      -0.000141      83.996859      -0.274156      -3.163451
   71850.000000       0.001079       0.000239      -0.000148      84.050992      -0.274367      -3.163246
   71900.000000       0.001079       0.000230      -0.000156      84.105117      -0.274557      -3.163040
   71950.000000       0.001079       0.000221      -0.000164      84.159234      -0.274727      -3.162834
   72000.000000       0.001079       0.000209      -0.000173      84.213343      -0.274877      -3.162632
   72050.000000       0.001079       0.000197      -0.000181      84.267444      -0.275007      -3.162435
   72100.000000       0.001079       0.000183      -0.000189      84.321538      -0.275117      -3.162245
   72150.000000       0.001079       0.000167      -0.000197      84.375625      -0.275210      -3.162065
   72200.000000       0.001079       0.000150      -0.000205      84.429704      -0.275286      -3.161895
   72250.000000       0.001079       0.000132      -0.000212      84.483778      -0.275346      -3.161738
   72300.000000       0.001079       0.000112      -0.000218      84.537845      -0.275392      -3.161596
   72350.000000       0.001079       0.000091      -0.000224      84.591907      -0.275426      -3.161470
   72400.000000       0.001079       0.000070      -0.000228      84.645963      -0.275448      -3.161361
   72450.000000       0.001079       0.000047      -0.000232      84.700016      -0.275462      -3.161270
   72500.000000       0.001079       0.000024      -0.000234      84.754066      -0.275469      -3.161199
   72550.000000       0.001079       0.000000      -0.000235      84.808113      -0.275471      -3.161148
   72600.000000       0.001079      -0.000024      -0.000235      84.862159      -0.275471      -3.161118
   72650.000000       0.001079      -0.000048      -0.000233      84.916203      -0.275470      -3.161108
   72700.000000       0.001079      -0.000072      -0.000231      84.970248      -0.275472      -3.161119
   72750.000000       0.001079      -0.000095      -0.000227      85.024292      -0.275478      -3.161151
   72800.000000       0.001079      -0.000118      -0.000221      85.078339      -0.275490      -3.161203
   72850.000000       0.001079      -0.000140      -0.000215      85.132388      -0.275511      -3.161274
   72900.000000       0.001079      -0.000161      -0.000208      85.186440      -0.275542      -3.161364
   72950.000000       0.001079      -0.000180      -0.000200      85.240496      -0.275586      -3.161471
   73000.000000       0.001079      -0.000199      -0.000191      85.294557      -0.275644      -3.161593
   73050.000000       0.001079      -0.000216      -0.000181      85.348624      -0.275719      -3.161729
   73100.000000       0.001079      -0.000232      -0.000172      85.402698      -0.275810      -3.161878
   73150.000000       0.001079      -0.000246      -0.000162      85.456778      -0.275920      -3.162036
   73200.000000       0.001079      -0.000259      -0.000151      85.510865      -0.276050      -3.162203
   73250.000000       0.001079      -0.000271      -0.000141      85.564961      -0.276199      -3.162375
   73300.000000       0.001079      -0.000281      -0.000131      85.619064      -0.276369      -3.162551
   73350.000000       0.001079      -0.000290      -0.000121      85.673176      -0.276560      -3.162727
   73400.000000       0.001079      -0.000298      -0.000112      85.727295      -0.276770      -3.162902
   73450.000000       0.001079      -0.000304      -0.000103      85.781422      -0.277000      -3.163073
   73500.000000       0.001079      -0.000310      -0.000095      85.835557      -0.277250      -3.163239
   73550.000000       0.001079      -0.000314      -0.000088      85.889699      -0.277519      -3.163397
   73600.000000       0.001079      -0.000317      -0.000082      85.943848      -0.277805      -3.163545
   73650.000000       0.001079      -0.000320      -0.000076      85.998004      -0.278109      -3.163681
   73700.000000       0.001079      -0.000321      -0.000072      86.052166      -0.278427      -3.163805
   73750.000000       0.001079      -0.000323      -0.000068      86.106334      -0.278760      -3.163913
   73800.000000       0.001079      -0.000323      -0.000065      86.160506      -0.279104      -3.164004
   73850.000000       0.001079      -0.000324      -0.000063      86.214683      -0.279458      -3.164078
   73900.000000       0.001079      -0.000324      -0.000061      86.268863      -0.279820      -3.164134
   73950.000000       0.001079      -0.000324      -0.000061      86.323047      -0.280190      -3.164170
   74000.000000       0.001079      -0.000324      -0.000060      86.377232      -0.280565      -3.164186
   74050.000000       0.001079      -0.000324      -0.000061      86.431420      -0.280943      -3.164182
   74100.000000       0.001079      -0.000324      -0.000061      86.485609      -0.281321      -3.164158
   74150.000000       0.001079      -0.000324      -0.000061      86.539798      -0.281698      -3.164113
   74200.000000       0.001079      -0.000324      -0.000061      86.593986      -0.282071      -3.164047
   74250.000000       0.001079      -0.000324      -0.000060      86.648173      -0.282438      -3.163962
   74300.000000       0.001079      -0.000324      -0.000060      86.702358      -0.282797      -3.163858
   74350.000000       0.001079      -0.000324      -0.000058      86.756539      -0.283146      -3.163737
   74400.000000       0.001079      -0.000323      -0.000056      86.810717      -0.283482      -3.163598
   74450.000000       0.001079      -0.000321      -0.000053      86.864890      -0.283805      -3.163445
   74500.000000       0.001079      -0.000320      -0.000050      86.919058      -0.284113      -3.163277
   74550.000000       0.001079      -0.000317      -0.000046      86.973220      -0.284405      -3.163097
   74600.000000       0.001079      -0.000314      -0.000041      87.027376      -0.284678      -3.162908
   74650.000000       0.001079      -0.000309      -0.000035      87.081525      -0.284932      -3.162710
   74700.000000       0.001079      -0.000304      -0.000029      87.135666      -0.285166      -3.162506
   74750.000000       0.001079      -0.000297      -0.000022      87.189799      -0.285380      -3.162299
   74800.000000       0.001079      -0.000289      -0.000015      87.243924      -0.285573      -3.162091
   74850.000000       0.001079      -0.000280      -0.000007      87.298042      -0.285746      -3.161883
   74900.000000       0.001079      -0.000269       0.000001      87.352152      -0.285899      -3.161678
   74950.000000       0.001079      -0.000257       0.000009      87.406254      -0.286031      -3.161478
   75000.000000       0.001079      -0.000243       0.000017      87.460349      -0.286144      -3.161286
   75050.000000       0.001079      -0.000228       0.000025      87.514437      -0.286238      -3.161103
   75100.000000       0.001079      -0.000211       0.000033      87.568517      -0.286315      -3.160932
   75150.000000       0.001079      -0.000192       0.000040      87.622592      -0.286377      -3.160774
   75200.000000       0.001079      -0.000172       0.000046      87.676661      -0.286424      -3.160630
   75250.000000       0.001079      -0.000151       0.000052      87.730724      -0.286458      -3.160502
   75300.000000       0.001079      -0.000129       0.000056      87.784783      -0.286481      -3.160391
   75350.000000       0.001079      -0.000106       0.000060      87.838839      -0.286495      -3.160299
   75400.000000       0.001079      -0.000082       0.000062      87.892891      -0.286503      -3.160226
   75450.000000       0.001079      -0.000057       0.000063      87.946941      -0.286505      -3.160173
   75500.000000       0.001079      -0.000031       0.000063      88.000990      -0.286505      -3.160141
   75550.000000       0.001079      -0.000006       0.000061      88.055038      -0.286504      -3.160130
   75600.000000       0.001079       0.000019       0.000059      88.109085      -0.286506      -3.160140
   75650.000000       0.001079       0.000044       0.000054      88.163134      -0.286511      -3.160171
   75700.000000       0.001079       0.000068       0.000049      88.217184      -0.286523      -3.160222
   75750.000000       0.001079       0.000092       0.000042      88.271236      -0.286543      -3.160292
   75800.000000       0.001079       0.000114       0.000035      88.325291      -0.286574      -3.160380
   75850.000000       0.001079       0.000135       0.000026      88.379350      -0.286617      -3.160485
   75900.000000       0.001079       0.000155       0.000017      88.433413      -0.286673      -3.160605
   75950.000000       0.001079       0.000173       0.000007      88.487481      -0.286745      -3.160738
   76000.000000       0.001079       0.000190      -0.000003      88.541554      -0.286834      -3.160882
   76050.000000       0.001079       0.000204      -0.000013      88.595632      -0.286940      -3.161035
   76100.000000       0.001079       0.000218      -0.000023      88.649717      -0.287064      -3.161196
   76150.000000       0.001079       0.000229      -0.000033      88.703809      -0.287207      -3.161362
   76200.000000       0.001079       0.000240      -0.000043      88.757909      -0.287370      -3.161532
   76250.000000       0.001079       0.000249      -0.000053      88.812016      -0.287554      -3.161703
   76300.000000       0.001079       0.000256      -0.000062      88.866131      -0.287757      -3.161872
   76350.000000       0.001079       0.000263      -0.000071      88.920254      -0.287980      -3.162039
   76400.000000       0.001079       0.000268      -0.000079      88.974385      -0.288223      -3.162201
   76450.000000       0.001079       0.000273      -0.000086      89.028524      -0.288485      -3.162356
   76500.000000       0.001079       0.000276      -0.000093      89.082671      -0.288765      -3.162502
   76550.000000       0.001079       0.000279      -0.000099      89.136825      -0.289063      -3.162637
   76600.000000       0.001079       0.000281      -0.000105      89.190986      -0.289376      -3.162760
   76650.000000       0.001079       0.000282      -0.000109      89.245153      -0.289704      -3.162868
   76700.000000       0.001079       0.000283      -0.000113      89.299325      -0.290045      -3.162959
   76750.000000       0.001079       0.000284      -0.000116      89.353501      -0.290396      -3.163034
   76800.000000       0.001079       0.000284      -0.000118      89.407682      -0.290756      -3.163090
   76850.000000       0.001079       0.000284      -0.000120      89.461866      -0.291123      -3.163127
   76900.000000       0.001079       0.000284      -0.000121      89.516053      -0.291495      -3.163145
   76950.000000       0.001079       0.000284      -0.000122      89.570241      -0.291870      -3.163142
   77000.000000       0.001079       0.000284      -0.000123      89.624431      -0.292246      -3.163119
   77050.000000       0.001079       0.000284      -0.000123      89.678621      -0.292622      -3.163075
   77100.000000       0.001079       0.000284      -0.000124      89.732811      -0.292994      -3.163011
   77150.000000       0.001079       0.000283      -0.000125      89.787000      -0.293361      -3.162927
   77200.000000       0.001079       0.000283      -0.000127      89.841186      -0.293720      -3.162824
   77250.000000       0.001079       0.000282      -0.000128      89.895369      -0.294069      -3.162704
   77300.000000       0.001079       0.000281      -0.000131      89.949548      -0.294406      -3.162566
   77350.000000       0.001079       0.000280      -0.000134      90.003722      -0.294730      -3.162414
   77400.000000       0.001079       0.000278      -0.000137      90.057891      -0.295038      -3.162247
   77450.000000       0.001079       0.000275      -0.000142      90.112054      -0.295329      -3.162069
   77500.000000       0.001079       0.000272      -0.000147      90.166210      -0.295602      -3.161880
   77550.000000       0.001079       0.000268      -0.000153      90.220359      -0.295856      -3.161684
   77600.000000       0.001079       0.000262      -0.000159      90.274501      -0.296091      -3.161482
   77650.000000       0.001079       0.000255      -0.000166      90.328635      -0.296305      -3.161276
   77700.000000       0.001079       0.000247      -0.000174      90.382761      -0.296499      -3.161068
   77750.000000       0.001079       0.000238      -0.000181      90.436879      -0.296672      -3.160861
   77800.000000       0.001079       0.000228      -0.000189      90.490989      -0.296825      -3.160657
   77850.000000       0.001079       0.000216      -0.000197      90.545092      -0.296958      -3.160457
   77900.000000       0.001079       0.000202      -0.000205      90.599186      -0.297071      -3.160265
   77950.000000       0.001079       0.000187      -0.000213      90.653273      -0.297167      -3.160082
   78000.000000       0.001079       0.000170      -0.000221      90.707354      -0.297245      -3.159910
   78050.000000       0.001079       0.000152      -0.000228      90.761427      -0.297307      -3.159751
   78100.000000       0.001079       0.000133      -0.000234      90.815495      -0.297354      -3.159607
   78150.000000       0.001079       0.000113      -0.000240      90.869557      -0.297389      -3.159480
   78200.000000       0.001079       0.000092      -0.000244      90.923613      -0.297412      -3.159370
   78250.000000       0.001079       0.000069      -0.000248      90.977666      -0.297426      -3.159280
   78300.000000       0.001079       0.000046      -0.000250      91.031715      -0.297433      -3.159210
   78350.000000       0.001079       0.000023      -0.000251      91.085762      -0.297436      -3.159160
   78400.000000       0.001079      -0.000001      -0.000251      91.139807      -0.297436      -3.159131
   78450.000000       0.001079      -0.000025      -0.000249      91.193852      -0.297435      -3.159123
   78500.000000       0.001079      -0.000050      -0.000246      91.247897      -0.297437      -3.159136
   78550.000000       0.001079      -0.000074      -0.000242      91.301944      -0.297443      -3.159170
   78600.000000       0.001079      -0.000098      -0.000236      91.355993      -0.297455      -3.159223
   78650.000000       0.001079      -0.000121      -0.000230      91.410044      -0.297475      -3.159295
   78700.000000       0.001079      -0.000143      -0.000222      91.464099      -0.297506      -3.159384
   78750.000000       0.001079      -0.000164      -0.000213      91.518158      -0.297549      -3.159490
   78800.000000       0.001079      -0.000184      -0.000204      91.572221      -0.297606      -3.159610
   78850.000000       0.001079      -0.000203      -0.000194      91.626290      -0.297677      -3.159743
   78900.000000       0.001079      -0.000220      -0.000183      91.680365      -0.297765      -3.159888
   78950.000000       0.001079      -0.000236      -0.000172      91.734446      -0.297871      -3.160042
   79000.000000       0.001079      -0.000250      -0.000162      91.788533      -0.297996      -3.160204
   79050.000000       0.001079      -0.000263      -0.000151      91.842628      -0.298141      -3.160373
   79100.000000       0.001079      -0.000274      -0.000140      91.896730      -0.298305      -3.160545
   79150.000000       0.001079      -0.000284      -0.000130      91.950839      -0.298489      -3.160717
   79200.000000       0.001079      -0.000292      -0.000120      92.004956      -0.298693      -3.160889
   79250.000000       0.001079      -0.000299      -0.000112      92.059080      -0.298917      -3.161057
   79300.000000       0.001079      -0.000304      -0.000104      92.113211      -0.299161      -3.161220
   79350.000000       0.001079      -0.000308      -0.000096      92.167349      -0.299423      -3.161376
   79400.000000       0.001079      -0.000312      -0.000090      92.221494      -0.299704      -3.161524
   79450.000000       0.001079      -0.000314      -0.000085      92.275646      -0.300002      -3.161660
   79500.000000       0.001079      -0.000316      -0.000081      92.329805      -0.300317      -3.161783
   79550.000000       0.001079      -0.000317      -0.000077      92.383970      -0.300647      -3.161893
   79600.000000       0.001079      -0.000318      -0.000075      92.438142      -0.300991      -3.161986
   79650.000000       0.001079      -0.000318      -0.000073      92.492318      -0.301345      -3.162063
   79700.000000       0.001079      -0.000318      -0.000071      92.546499      -0.301710      -3.162120
   79750.000000       0.001079      -0.000318      -0.000070      92.600683      -0.302081      -3.162159
   79800.000000       0.001079      -0.000318      -0.000070      92.654871      -0.302458      -3.162177
   79850.000000       0.001079      -0.000318      -0.000069      92.709060      -0.302837      -3.162176
   79900.000000       0.001079      -0.000318      -0.000069      92.763250      -0.303217      -3.162153
   79950.000000       0.001079      -0.000318      -0.000069      92.817440      -0.303596      -3.162110
   80000.000000       0.001079      -0.000318      -0.000069      92.871630      -0.303971      -3.162046
   80050.000000       0.001079      -0.000318      -0.000069      92.925818      -0.304340      -3.161963
   80100.000000       0.001079      -0.000318      -0.000068      92.980004      -0.304700      -3.161861
   80150.000000       0.001079      -0.000317      -0.000067      93.034187      -0.305051      -3.161740
   80200.000000       0.001079      -0.000317      -0.000065      93.088365      -0.305390      -3.161603
   80250.000000       0.001079      -0.000316      -0.000063      93.142539      -0.305716      -3.161451
   80300.000000       0.001079      -0.000314      -0.000060      93.196708      -0.306026      -3.161284
   80350.000000       0.001079      -0.000312      -0.000056      93.250871      -0.306319      -3.161105
   80400.000000       0.001079      -0.000309      -0.000051      93.305027      -0.306595      -3.160916
   80450.000000       0.001079      -0.000305      -0.000046      93.359176      -0.306851      -3.160719
   80500.000000       0.001079      -0.000299      -0.000040      93.413319      -0.307088      -3.160515
   80550.000000       0.001079      -0.000293      -0.000033      93.467455      -0.307305      -3.160308
   80600.000000       0.001079      -0.000285      -0.000026      93.521583      -0.307502      -3.160098
   80650.000000       0.001079      -0.000276      -0.000018      93.575703      -0.307678      -3.159889
   80700.000000       0.001079      -0.000265      -0.000010      93.629816      -0.307833      -3.159682
   80750.000000       0.001079      -0.000252      -0.000002      93.683922      -0.307969      -3.159480
   80800.000000       0.001079      -0.000238       0.000007      93.738021      -0.308085      -3.159284
   80850.000000       0.001079      -0.000222       0.000015      93.792112      -0.308183      -3.159097
   80900.000000       0.001079      -0.000205       0.000023      93.846196      -0.308264      -3.158920
   80950.000000       0.001079      -0.000187       0.000030      93.900273      -0.308329      -3.158755
   81000.000000       0.001079      -0.000167       0.000037      93.954345      -0.308379      -3.158605
   81050.000000       0.001079      -0.000145       0.000043      94.008412      -0.308416      -3.158469
   81100.000000       0.001079      -0.000123       0.000048      94.062474      -0.308442      -3.158350
   81150.000000       0.001079      -0.000099       0.000052      94.116531      -0.308458      -3.158249
   81200.000000       0.001079      -0.000075       0.000054      94.170585      -0.308466      -3.158167
   81250.000000       0.001079      -0.000050       0.000056      94.224636      -0.308470      -3.158105
   81300.000000       0.001079      -0.000025       0.000056      94.278684      -0.308470      -3.158064
   81350.000000       0.001079       0.000000       0.000055      94.332732      -0.308469      -3.158044
   81400.000000       0.001079       0.000025       0.000052      94.386778      -0.308469      -3.158045
   81450.000000       0.001079       0.000050       0.000048      94.440825      -0.308472      -3.158066
   81500.000000       0.001079       0.000073       0.000043      94.494872      -0.308482      -3.158108
   81550.000000       0.001079       0.000096       0.000037      94.548920      -0.308499      -3.158169
   81600.000000       0.001079       0.000117       0.000030      94.602971      -0.308526      -3.158248
   81650.000000       0.001079       0.000138       0.000022      94.657025      -0.308564      -3.158343
   81700.000000       0.001079       0.000157       0.000013      94.711083      -0.308616      -3.158454
   81750.000000       0.001079       0.000174       0.000004      94.765146      -0.308683      -3.158578
   81800.000000       0.001079       0.000191      -0.000006      94.819215      -0.308765      -3.158715
   81850.000000       0.001079       0.000206      -0.000017      94.873291      -0.308866      -3.158862
   81900.000000       0.001079       0.000219      -0.000027      94.927374      -0.308984      -3.159018
   81950.000000       0.001079       0.000232      -0.000038      94.981464      -0.309123      -3.159180
   82000.000000       0.001079       0.000243      -0.000048      95.035563      -0.309281      -3.159346
   82050.000000       0.001079       0.000253      -0.000059      95.089670      -0.309460      -3.159515
